id,doc,line,mark,ruled_in,reason,zones,fields,values_governed,verdict,reaches,direction,confidence,reader_note,reader_zones,alarming
00339,or/multnomah/gresham/4.1100.downtown.txt,359,19,or/multnomah/gresham,"a cross-reference to the Geothermal Energy System standards, marked on that row","['DCC', 'DCL', 'DEM', 'DMU', 'DRL-1', 'DRL-2', 'DTM']",['quadplex_allowed'],7,agree,not_ours,,clear,Governs the Geothermal Energy Systems use category (the L/SUR19 row in the passage).,,False
00340,or/multnomah/gresham/4.1100.downtown.txt,360,20,or/multnomah/gresham,"a cross-reference to the Micro-Hydro Energy System standards, marked on that row","['DCC', 'DCL', 'DEM', 'DMU', 'DRL-1', 'DRL-2', 'DTM']",['quadplex_allowed'],7,agree,not_ours,,clear,Governs the Micro-Hydro Energy Systems use category (the L20 row in the passage).,,False
00341,or/multnomah/gresham/4.1100.downtown.txt,361,21,or/multnomah/gresham,"transitional housing for individuals leaving incarceration facilities is subject to Special Use Review. Marked on the Multi- Family/Shared Housing Facility row label. The pod reads the Quadplex row, which carries only the L1 in DCC and DTM, and the Townhouse row, which is a bare P in all six sub-districts","['DCC', 'DCL', 'DEM', 'DMU', 'DRL-1', 'DRL-2', 'DTM']",['quadplex_allowed'],7,agree,not_ours,,clear,A distinct housing use category - transitional housing tied to incarceration release - not a four-unit attached townhome.,,False
00342,or/multnomah/gresham/4.1100.downtown.txt,362,22,or/multnomah/gresham,"certain locations in DCC require non-residential uses on the ground floor. The marker is in the Multi-Family/Shared Housing Facility row's DCC cell, which reads P/L2, 22. The pod reads the Quadplex row, which carries only the L1 in DCC and DTM, and the Townhouse row, which is a bare P in all six sub-districts, and neither carries this marker -- but the section it cites, 4.1121, is a first-floor requirement that names its locations rather than a use category, so it is worth re-reading if a DCC lot on N Main Avenue or E Powell Boulevard ever screens GREEN","['DCC', 'DCL', 'DEM', 'DMU', 'DRL-1', 'DRL-2', 'DTM']",['quadplex_allowed'],7,narrower,some_zones,stricter,clear,"In the DCC locations listed at 4.1121 in the passage, 75 percent of the ground floor within 40 feet of the right-of-way must be Commercial or Civic use, which an all-residential fourplex cannot satisfy.",DCC,True
00343,or/multnomah/gresham/4.1100.downtown.txt,363,23,or/multnomah/gresham,"cross-references to the outdoor commercial and drive-through limits, marked on the Business and Retail Service and Trade row label","['DCC', 'DCL', 'DEM', 'DMU', 'DRL-1', 'DRL-2', 'DTM']",['quadplex_allowed'],7,agree,not_ours,,clear,"Points at outdoor commercial and drive-through limits, both commercial uses.",,False
00344,or/multnomah/gresham/4.1100.downtown.txt,364,24,or/multnomah/gresham,"no more than one cottage cluster per parent parcel, marked on the Cottage Cluster row. The pod reads the Quadplex row, which carries only the L1 in DCC and DTM, and the Townhouse row, which is a bare P in all six sub-districts. A cottage cluster is detached units around a common court and the pod is one attached building","['DCC', 'DCL', 'DEM', 'DMU', 'DRL-1', 'DRL-2', 'DTM']",['quadplex_allowed'],7,agree,not_ours,,clear,"Limits cottage clusters, a building type we are explicitly not building.",,False
00345,or/multnomah/gresham/4.1100.downtown.txt,528,1,or/multnomah/gresham,"note 1 limits height and floor area ratio on the strip within 110 feet of the N Main Avenue centre line and sends it to the DCC -- N Main Avenue column, which is the table's second column and not a district of its own. It did not reach this layer while only DRL-1 and DRL-2 were held; it reaches DCC now. What the strip states is 45 feet and a ratio of 1.5 against the district's 85 and 3.0 -- a real cut, and still far above what a 26 ft four-unit pod asks of either. No lot changes colour on which side of the 110 feet it falls, so the strip is ruled here rather than carried as a variant on an unmeasured line","['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,narrower,some_zones,stricter,inferred,"For sites within 110 feet of the N Main Avenue centerline it substitutes the lower DCC - N Main Avenue maximum height and FAR and adds a 10-foot step-back above 35 feet; N Main Avenue is a DCC sub-area, so it reaches only there.",DCC,True
00346,or/multnomah/gresham/4.1100.downtown.txt,532,2,or/multnomah/gresham,"note 2 lets buildings exceed the maximum height by up to 8 feet for parapets and pitched roofs in every Downtown sub-district except DRL-1 and DRL-2. It excluded the whole of this layer when only the two DRL districts were held and now reaches DCC and DTM, which changes nothing: it only ever raises a ceiling, and the ceiling it raises is already three times the pod","['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,narrower,some_zones,looser,clear,Lets a building exceed the maximum height by up to 8 feet for parapets and pitched roofs in every Downtown sub-district except DRL-1 and DRL-2 - a relaxation of a height standard our pod must meet.,"DCC,DMU,DTM,DEM,DCL",False
00347,or/multnomah/gresham/4.1100.downtown.txt,534,3,or/multnomah/gresham,"note 3 caps height at 45 feet within 50 feet of a district whose own limit is 40 feet or less, and 50 feet in DCC along the north side of Division Street. Against DRL-1 and DRL-2 it was no cut at all; against the 85 feet now encoded for DCC and DTM it is a real one, and it is still nearly twice a two-storey pod. Every number in the note clears the building, so no lot in the district turns on it","['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,disagree,reaches,stricter,inferred,"Replaces the sub-district maximum height with 45 feet within 50 feet of an abutting district capped at 40 feet or less (and 50 feet in DCC along Division Street), so it changes a height standard we must satisfy wherever that adjacency exists.",,True
00348,or/multnomah/gresham/4.1100.downtown.txt,538,4,or/multnomah/gresham,"note 4 offers a height bonus to affordable housing; a relaxation, and one that turns on an election nobody has made","['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,disagree,reaches,looser,inferred,"Adds a height bonus for affordable housing development; it relaxes the maximum height rather than tightening it, and it only bites if the pod is built as affordable housing.",,False
00349,or/multnomah/gresham/4.1100.downtown.txt,539,5,or/multnomah/gresham,"note 5 exempts transit shelters, parks, utilities, wireless facilities, portable classrooms, cemeteries and museums from minimum floor area ratio and maximum setbacks; not our use","['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,agree,not_ours,,clear,"The exemption list is transit, parks, utilities, wireless, helicopter pads, portable classrooms, cemeteries and museums - no dwelling, so minimum FAR and maximum setback still apply to us.",,False
00350,or/multnomah/gresham/4.1100.downtown.txt,549,6,or/multnomah/gresham,"note 6 takes the flag pole out of the site area a floor area ratio is measured against. It shrinks the denominator rather than changing the ratio, so there is no number here for the ratio field to hold; the layer assumes no flag lot (`flag_lot`), and applying the smaller site area where one is detected is geometry's job rather than this table's","['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,disagree,reaches,stricter,inferred,"Our pod is subject to the Downtown FAR standards, and on a flag lot this note strips the pole area out of the site size, shrinking the floor area the maximum FAR allows.",,True
00351,or/multnomah/gresham/4.1100.downtown.txt,551,7,or/multnomah/gresham,note 7 switches off the minimum residential net density for affordable housing; a relaxation resting on an election nobody has made,"['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,agree,not_ours,,clear,Relief limited to affordable housing development; our pod is not affordable housing.,,False
00352,or/multnomah/gresham/4.1100.downtown.txt,552,8,or/multnomah/gresham,note 8 offers a density bonus to affordable housing; the same ground,"['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,agree,not_ours,,clear,Bonus limited to affordable housing development.,,False
00353,or/multnomah/gresham/4.1100.downtown.txt,553,9,or/multnomah/gresham,note 9 exempts Civic Uses and schools from maximum setbacks; not our use,"['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,agree,not_ours,,clear,"Exemption is for civic uses and schools, a different use.",,False
00354,or/multnomah/gresham/4.1100.downtown.txt,554,10,or/multnomah/gresham,"note 10 defines the setback column headings rather than stating a standard, and the distinction it draws is the one already encoded: Interior means an interior side that is not a common wall, Common means one that is -- which is the `attached_wall` variant -- and Garage means the streetside garage face, which is why the 20-foot front garage number is held apart from the 10-foot facade","['DCC', 'DRL-1', 'DRL-2', 'DTM']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'max_far', 'max_height_ft', 'min_density_du_per_acre', 'min_frontage_ft', 'min_frontage_ft [corner_lot+unit_lots]', 'min_frontage_ft [corner_lot]', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft', 'min_lot_width_ft [corner_lot+unit_lots]', 'min_lot_width_ft [corner_lot]', 'min_lot_width_ft [unit_lots]', 'setback_front_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley]', 'setback_side_ft', 'setback_street_side_ft']",85,disagree,reaches,neither,inferred,"This note decides which side-setback column an attached four-unit row reads: its lot-line sides are interior sides with no common wall at the line while its shared walls are internal, so it selects the standard without itself moving a number.",,False
